FLIGHT_ID,P64: Duration of Takeoff (Seconds),HEAD_WIND,MSL_ALT,MACH_NUMBER_START_EVENT,DRAG,LIFT,FUEL_QUANTITY,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),P64  Gross Weight at Start of Event (library) (kg),P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),P64  Flap Position at Start of Event (library) (deg+   TED),P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),P64  Air Temperature (outside) at Start of Event (library) (Deg Celsius),P64  Air Temperature (total best available) at Start of Event (library) (Deg Celsius),DISTANCE_FROM_RUNWAY_END,RUNWAY_CALCULATED_GRADIENT,P64: Pressure Altitude at the Start of Takeoff (ft),P64: Corrected Altitude at Liftoff (feet),P64: Best Available MSL Altitude at Liftoff (feet),P64: GPS Altitude at Liftoff (ft),P64: V1 for Takeoff Configuration (knots),P64: V2 for Takeoff Configuration (knots),P64: Airspeed (calibrated) at Start of Rotation (knots),P64: Airspeed (calibrated) at Liftoff (knots),P64: VR for Takeoff Configuration (knots),P64: Vmu for Takeoff Configuration (knots),P64: True Airspeed at Liftoff (knots).1,P64: Pitch Attitude at Liftoff (deg),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,HEAD_WIND_KNOTS_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_std_during_stated_takeoff_ground_roll,TAKEOFF_GROUND_ROLL_DISTANCE_STATED_(FEET),RUNWAY_CALCULATED_GRADIENT_degraded,GROSS_WEIGHT_KILOGRAMS_rollstart,FLAP_POSITION_DEGREES,MSL_ALT_degraded,AIR_TEMP_OUTSIDE_CELSIUS,AIRPORT,RUNWAY,STAGE,AIRCRAFT_TYPE,PREDICTED_N1,ERROR,ABSOLUTE_ERROR,N1
1036765,41.0,-0.009971,46.5,0.247008,23586.380859,516598.875,59602.054688,0.5,0.0,0.290606,0.010742,0.294903,-0.005859,1.016428,23586.380859,516598.875,232493.375,31.857185,210.0,46.5,1945.018188,19.209002,-0.875,0.0,0.0,-1e-06,-1e-06,14.25,20.75,1.0,0.254884,0.175782,0.158204,4.834005,29.75,33.5,7848.62064092207,-0.0005304101838755,277.833344,31.857185,31.857185,46.5,149.800003,155.0,159.0625,167.9375,157.5625,158.27478,173.0,9.140664,-0.0018408,-0.0006547560975609,14.25,0.0,7054.131303024559,-0.0,232741.838974,14.25,0.0,29.75,LSZH,27,6,A330-3_4PW067,101.78598,13.056277930839984,11.754730224609375,90.03125
1042491,39.0,-6.387448,64.25,0.225225,27281.826172,427376.25,49133.128906,6.59375,44.648426,0.283594,0.015625,0.298828,-0.019531,1.061198,27281.826172,427376.25,206112.390625,29.616179,-246.0,64.25,-45.167339,12.475529,-0.25,0.0,0.0,-1e-06,-1e-06,14.25,20.75,1.0,0.158203,0.175781,0.140625,6.94336,17.25,20.25,7192.3338938066,0.0,-153.666672,29.616179,29.616179,64.25,146.800003,152.0,149.1875,151.875,147.6875,147.6875,152.9375,9.624022,2.12656055,2.97672441025641,14.25,0.0,5594.84915662499,0.0,206318.200592,14.25,100.0,17.25,LSZH,22R,5,A330-2_4PW067,63.3307,27.583262552762637,24.122425079345703,87.453125
1154708,41.75,-12.310904,1407.5,0.240075,30583.925781,464576.03125,57297.792969,12.3125,336.533112,0.293359,0.084961,0.300781,0.058594,1.072049,30583.925781,464576.03125,216345.421875,1405.724243,1567.0,1407.5,-329.791626,1389.169067,1.0,0.999029,0.999029,4.971556,4.971556,14.25,20.75,1.0,0.175781,0.210938,0.140625,7.163086,-3.5,-0.25,6249.91276280259,-0.0005354642062772,1660.333374,1400.752686,1400.752686,1401.875,148.800003,154.0,151.625,156.0,150.125,150.125,155.1875,9.492187,-4.80014545,-2.367985238095238,14.25,0.0,5980.270675667115,-0.0,216581.6828,14.25,1400.0,-3.5,KJFK,16,5,A330-2_4PW067,68.10318,24.64378430800484,22.271820068359375,90.375
1120330,44.5,-4.458597,1423.5,0.254696,25160.728516,480997.21875,52689.304688,4.5,326.953125,0.27967,0.181629,0.275373,0.148428,1.105832,25160.728516,480997.21875,207074.046875,1403.099121,1253.0,1423.5,643.987,1392.755493,4.125,4.123322,4.123322,1.759129,1.759129,14.25,20.75,1.0,0.254884,0.175782,0.158204,9.580119,7.5,11.5,7481.10751012414,-0.0005354642062772,1294.0,1401.339966,1401.339966,1416.375,148.800003,154.0,155.5,166.0625,154.0,154.0,166.875,9.052773,-0.61460475,-0.1780340454545454,14.25,0.0,7193.843982298849,-0.0,207292.075653,14.25,1400.0,7.5,VABB,16,6,A330-3_4PW067,94.287834,13.173694424582708,10.975334167480469,83.3125
1136400,48.25,1.217614,60.875,0.227664,32774.128906,512598.46875,65162.476563,1.9375,138.076141,0.26875,0.037109,0.269531,0.007813,1.039497,32774.128906,512598.46875,235590.65625,21.121435,-56.0,60.875,1311.830688,11.649161,2.625,2.623378,2.623378,0.735238,0.735238,22.25,23.75,1.0,0.161133,0.161133,0.161133,9.316404,27.0,30.25,7079.80555815764,3.80734818199125e-05,-18.666666,20.386196,20.386196,55.5,134.0,148.0,141.1875,152.5625,141.0,152.5625,155.0625,10.371093,7.04471545,5.391825874999999,22.25,0.0,6699.968347085493,0.0,235835.428452,22.25,100.0,27.0,LSZH,08R,6,A340-3_2CM015,92.17549,0.21628154664554466,0.19892833300781376,91.976563
1039030,45.25,1.361104,1413.5,0.26784,29161.373047,575853.625,67621.570313,1.5,0.0,0.308965,0.196277,0.308574,0.17577,1.1718,29161.373047,575853.625,231912.765625,1408.395874,1509.0,1413.5,1381.550537,1393.794434,5.5,5.492051,5.492051,9.693362,9.693362,14.25,20.75,1.0,0.254884,0.175782,0.158204,11.337938,11.0,15.25,7974.48279079967,0.0005354642062772,1559.5,1398.702515,1398.702515,1406.125,155.800003,161.0,162.6875,174.125,161.1875,161.1875,176.25,9.316445,0.1190875,0.0226810222222222,14.25,0.0,7606.859788020351,0.0,232180.417542,14.25,1400.0,11.0,KJFK,34,5,A330-3_4PW067,95.84574,7.258741762655184,6.486366271972656,89.359375
1132656,29.25,-1.752691,1406.0,0.229648,9573.0625,140109.09375,6456.287109,2.218608,58.44725,0.312891,0.183594,0.311523,0.142578,1.248264,9573.0625,140109.09375,57261.503906,1425.15918,1188.0,1406.0,441.806244,1411.055176,5.875,5.875,8.253297,2.789008,2.789008,14.919977,22.001198,1.0,0.0,0.0,0.0,8.613282,6.5,9.5,4309.24142987002,-0.0032065409446635,1252.833374,1422.370117,1422.370117,1397.75,128.800003,134.0,140.75,147.75,139.25,139.25,146.0,8.349607,2.04635875,1.4717195172413793,14.919977,0.0,3980.8458288080615,-0.0,57315.579258,14.919977,1400.0,6.5,EGLL,28,1,A320-2_3CM021,96.246506,13.439712102900552,11.402755737304688,84.84375
1142218,52.0,-7.435615,128.625,0.242792,31342.121094,532496.1875,79711.554688,7.53125,74.531235,0.254297,0.041992,0.255859,0.023438,0.989583,31342.121094,532496.1875,259282.15625,120.678253,64.0,128.625,1175.371582,109.241272,-0.125,1.125857,1.125857,-0.0,-0.0,22.25,23.75,1.0,0.109863,0.117188,0.102539,13.18359,24.5,28.0,8261.92548490112,-0.0002916869227029,119.166664,120.678253,120.678253,128.625,136.0,155.0,151.1875,161.5,145.5,160.355759,163.9375,8.876952,-3.0285903,-0.7923675769230769,22.25,0.0,7857.749771213384,-0.0,259589.416229,22.25,100.0,24.5,LSZH,24L,7,A340-3_2CM015,95.46185,1.0357404700504247,0.9990849726562487,96.460938
1049910,45.25,1.359719,74.375,0.223696,29421.097656,455668.25,49488.648438,2.78125,15.908199,0.262891,0.082031,0.261719,0.103516,1.070313,29421.097656,455668.25,210284.671875,30.343187,67.0,74.375,1007.68988,18.360697,1.625,1.623973,1.623973,0.926802,0.926802,22.25,23.75,1.0,0.13916,0.161133,0.117188,10.722653,23.0,26.25,6647.36866668625,0.0003173658633343,102.333336,29.416386,29.416386,69.625,130.0,140.0,137.875,148.8125,135.0,144.355057,150.25,8.569335,6.89550075,5.660613955555556,22.25,0.0,5979.809561646527,0.0,210498.411407,22.25,100.0,23.0,LSZH,33L,5,A340-3_2CM015,89.17187,0.7058322166710782,0.6249923706054688,88.546875
1018419,36.125,13.042587,1421.625,0.243536,33736.226563,487796.8125,63058.117188,13.0625,279.052673,0.289063,0.098633,0.283203,0.115234,1.112847,33736.226563,487796.8125,223998.890625,1419.485107,1735.0,1421.625,1301.81897,1402.275635,3.25,7.376543,7.376543,4.423488,4.423488,22.25,23.75,1.0,1.193848,0.205078,2.182617,9.184568,8.0,11.25,5372.55817912389,-0.0032065409446635,1802.0,1415.061646,1415.061646,1416.125,129.0,144.0,134.75,157.1875,136.5,148.695236,160.25,8.261718,10.1139697,7.570196861111111,22.25,0.0,4817.203960308506,-0.0,224208.740372,22.25,1400.0,8.0,KBOS,28,5,A340-3_2CM015,94.97154,2.0122729173383846,1.9503326416015625,96.921875
1025554,41.25,-3.644298,1416.875,0.258168,27442.576172,513961.21875,54920.980469,4.0,0.0,0.306621,0.099603,0.320292,0.048825,1.052016,27442.576172,513961.21875,215293.140625,1402.350098,1343.0,1416.875,359.063629,1395.678589,6.125,6.120785,6.120785,1.670716,1.670716,14.25,20.75,1.0,0.254884,0.175782,0.158204,4.042986,4.25,8.25,6787.88969240889,-0.0005354642062772,1369.666626,1400.679321,1400.679321,1409.875,145.800003,151.0,152.5,165.0625,151.0,152.902054,164.8125,9.843792,-0.59173735,-0.1997670487804878,14.25,0.0,6557.358680379622,-0.0,215515.048721,14.25,1400.0,4.25,VABB,16,6,A330-3_4PW067,98.79971,14.281251411982648,12.346588134765625,86.453125
1120079,49.0,-5.050299,1412.25,0.227168,32592.960938,471159.875,61570.554688,5.28125,317.636627,0.260547,0.05957,0.261719,0.037109,1.017361,32592.960938,471159.875,229985.25,1402.474731,1374.0,1412.25,1452.161255,1389.255371,-0.75,0.0,0.0,-4.5e-05,-4.5e-05,22.25,23.75,1.0,0.153809,0.161133,0.146484,14.018551,13.0,16.0,7248.93501050625,-0.0005354642062772,1427.833374,1402.474731,1402.474731,1412.25,132.0,146.0,140.5,147.875,139.0,147.875,151.0,10.327147,-0.6060977,0.1119561020408163,22.25,0.0,6934.080274238788,-0.0,230221.067444,22.25,1400.0,13.0,KBOS,16,5,A340-3_2CM015,89.23407,0.9026467334721499,0.81280517578125,90.046875
1140616,62.5,-3.647356,5550.375,0.268088,35423.65625,565990.25,82360.140625,3.78125,210.937439,0.242578,0.069336,0.236328,0.089844,1.063802,35423.65625,565990.25,257885.328125,5536.684082,5338.0,5550.375,7365.030762,5522.177734,1.0,4.76935,4.76935,3.00993,3.00993,22.25,23.75,1.0,0.131836,0.131836,0.131836,11.513669,22.25,26.5,10851.0429053558,-0.0036539124439848,5440.166504,5533.674316,5533.674316,5547.375,134.0,161.0,155.375,162.25,147.5,159.427872,181.0625,9.316405,1.2137698,1.8948956774193548,22.25,0.0,10542.763129874036,-0.0,258226.655853,22.25,5600.0,22.25,LSZH,03L,7,A340-3_2CM015,101.39761,0.877464101119229,0.881988525390625,100.515625
1146314,50.75,-4.241939,1415.875,0.23808,33122.5625,484856.1875,61824.53125,5.28125,298.037048,0.233203,0.083984,0.232422,0.083984,1.045573,33122.5625,484856.1875,233141.6875,1402.087646,1499.0,1415.875,1665.423584,1386.947632,-0.25,0.0,0.0,2.833389,2.833389,22.25,23.75,1.0,0.131836,0.102539,0.161133,12.041013,13.5,16.75,7760.7664492735,-0.0005354642062772,1557.333374,1399.254272,1399.254272,1412.375,131.0,147.0,145.5625,153.9375,139.0,151.936371,155.0625,9.536132,-0.5469259,-0.0700697058823529,22.25,0.0,7448.572477852984,-0.0,233390.141754,22.25,1400.0,13.5,KBOS,16,5,A340-3_2CM015,90.28758,0.7573165877227757,0.6889806025390612,90.976563
1042459,36.5,-1.688884,24.625,0.206584,18066.115234,342272.59375,17454.238281,2.0,153.984375,0.296856,0.071284,0.308574,0.031248,1.038128,18066.115234,342272.59375,154257.734375,42.36224,194.0,24.625,2036.598389,30.431021,2.125,8.505225,8.505225,5.745554,5.745554,14.25,20.75,1.0,0.237306,0.158204,0.158204,3.867204,30.75,33.5,8114.46418696649,-0.001676318195672,229.0,36.616684,36.616684,19.0,125.800003,131.0,134.375,136.9375,132.875,132.875,142.625,8.87699,-0.15901225,-0.0414266944444444,14.25,0.0,4657.98021192177,-0.0,154403.307526,14.25,0.0,30.75,OOMS,30R,1,A330-3_4PW067,86.921585,9.163686132505887,7.2965850830078125,79.625
1013270,37.375,-6.288885,687.875,0.233145,31239.478516,461214.09375,52108.695313,8.40625,98.173805,0.33125,0.136719,0.328125,0.111328,1.142795,31239.478516,461214.09375,210539.453125,666.445374,498.0,687.875,-941.003845,653.906311,1.375,1.374035,1.374035,1.842999,1.842999,14.25,20.75,1.0,0.272461,0.404297,0.140625,8.217774,2.25,5.25,5469.21663143455,0.0004797650003123,580.5,664.602356,664.602356,679.75,137.800003,143.0,144.3125,150.125,142.8125,145.909988,148.125,9.93164,1.7738777,2.1067841351351357,14.25,0.0,4997.689068899026,0.0,210747.849686,14.25,700.0,2.25,LSZH,32R,6,A330-2_4PW067,61.81264,30.498787188982345,27.124858856201172,88.9375
1035758,51.0,-8.473721,1419.625,0.239816,31372.205078,498729.0,73325.921875,8.90625,353.056549,0.259375,0.023438,0.257813,0.021484,1.03559,31372.205078,498729.0,236933.0625,1400.182373,1437.0,1419.625,1352.084229,1385.712769,-1.125,1.124363,1.124363,-2.5e-05,-2.5e-05,22.25,23.75,1.0,0.175781,0.175781,0.175781,12.832028,11.5,15.0,7808.83427856992,-0.0005354642062772,1491.166626,1400.182373,1400.182373,1419.625,129.0,149.0,144.0,156.0625,139.0,152.767273,159.25,9.448241,-4.58460475,-2.5425016078431373,22.25,0.0,7481.546801015053,-0.0,237194.13089,22.25,1400.0,11.5,KMIA,16,6,A340-3_2CM015,91.33406,1.260474952491554,1.1659393310546875,92.5
1120331,39.125,-8.873235,56.125,0.24676,25586.640625,526521.9375,59366.183594,5.5,90.0,0.313652,0.123039,0.320292,0.109368,1.054186,25586.640625,526521.9375,227957.4375,32.035267,126.0,56.125,1393.265259,22.901941,4.625,4.62204,4.62204,1.035551,1.035551,14.25,20.75,1.0,0.246095,0.175782,0.140626,8.833045,25.75,29.25,7788.98068249428,-0.0005304101838755,164.833328,30.999718,30.999718,51.625,142.800003,148.0,151.0,161.125,149.5,156.627884,163.75,9.843792,-1.46048685,-0.5214487692307692,14.25,0.0,6994.491344596769,-0.0,228190.915741,14.25,100.0,25.75,LSZH,27,6,A330-3_4PW067,101.71462,13.212797214673913,11.870872497558594,89.84375
1149075,38.125,5.488326,1428.0,0.257672,27852.199219,514854.78125,54449.242188,4.5,226.054688,0.310918,0.130851,0.31248,0.085932,1.118418,27852.199219,514854.78125,211247.09375,1399.386475,1394.0,1428.0,727.870361,1391.116821,4.375,4.371766,4.371766,2.318172,2.318172,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.481482,6.75,10.25,6463.78353097231,0.003462293773202,1426.333374,1397.068359,1397.068359,1418.5,144.800003,150.0,153.5,161.1875,152.0,152.0,162.9375,9.316445,1.0889495,0.4287016842105263,14.25,0.0,5951.968669543665,0.0,211450.904724,14.25,1400.0,6.75,KJFK,23,5,A330-3_4PW067,99.12746,16.36385228471203,13.939956665039062,85.1875
1036792,40.625,-9.347663,1414.75,0.240075,29346.572266,457356.21875,60200.78125,9.65625,322.646393,0.299609,0.100586,0.291016,0.0625,1.10026,29346.572266,457356.21875,213877.890625,1407.377319,1457.0,1414.75,1107.911743,1390.138672,1.5,1.498393,1.498393,6.027531,6.027531,14.25,20.75,1.0,0.140625,0.140625,0.140625,8.393556,9.25,12.5,6289.51735213567,-0.0005354642062772,1552.666626,1401.349731,1401.349731,1411.0,146.800003,152.0,149.8125,156.9375,148.3125,148.3125,159.5,9.096679,-2.9556231,-1.1046338536585365,14.25,0.0,5953.611695113395,-0.0,214115.640625,14.25,1400.0,9.25,CYUL,16,5,A330-2_4PW067,70.08333,23.74476355300068,21.822921752929688,91.90625
1010755,45.875,-6.116462,42.875,0.25296,25632.90625,485207.625,48824.695313,2.5,203.203125,0.285138,0.076167,0.275373,0.060543,1.064168,25632.90625,485207.625,216817.203125,24.796831,-67.0,42.875,-629.41626,12.319581,-0.125,0.0,0.0,0.545553,0.545553,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.459989,10.5,14.25,7468.34062488162,0.0,-18.333334,24.251278,24.251278,43.0,147.800003,153.0,154.375,166.0,152.875,153.261444,163.3125,8.349645,-0.7574128,-0.1963433478260869,14.25,0.0,7219.659006857734,0.0,217051.339859,14.25,0.0,10.5,LSZH,04L,5,A330-3_4PW067,93.70052,12.870948543078297,10.684898376464844,83.015625
1104724,52.0,-13.444313,1426.375,0.23064,37137.449219,525697.0,64182.859375,13.65625,346.025299,0.274609,0.061523,0.255859,0.068359,1.089844,37137.449219,525697.0,239690.421875,1401.623047,1242.0,1426.375,1903.710938,1386.642456,-1.5,1.249292,1.249292,-5.4e-05,-5.4e-05,22.25,23.75,1.0,0.109863,0.087891,0.131836,13.974606,18.25,21.5,7946.6860283353,-0.0005354642062772,1290.0,1401.623047,1401.623047,1426.375,132.0,150.0,142.5,150.25,141.0,150.25,154.6875,11.953124,-2.93985275,-0.6361419615384616,22.25,0.0,7624.660327043897,-0.0,239955.482361,22.25,1400.0,18.25,KBOS,16,5,A340-3_2CM015,91.60116,1.3383688809533827,1.2425918579101562,92.84375
1041122,54.25,-0.664517,1399.875,0.25172,34513.121094,549703.125,77280.664063,2.4375,81.210915,0.239063,0.084961,0.240234,0.09375,1.041233,34513.121094,549703.125,249087.1875,1401.144653,1457.0,1399.875,1107.911743,1393.40686,3.875,3.872553,3.872553,0.917362,0.917362,22.25,23.75,1.0,0.146484,0.146484,0.146484,13.403316,9.25,13.0,8346.33585990262,0.0005354642062772,1503.833374,1400.227295,1400.227295,1395.625,137.0,152.0,151.25,160.8125,144.5,156.278732,163.5,9.843749,3.7268575,3.115470962962963,22.25,0.0,8009.052726374164,0.0,249363.995911,22.25,1400.0,9.25,KMIA,34,6,A340-3_2CM015,90.01044,2.02945631377551,1.86456298828125,91.875
1118079,33.25,-10.999949,157.625,0.20592,22822.773438,337883.5,25909.197266,11.0,301.728424,0.303125,0.079102,0.300781,0.066406,1.052517,22822.773438,337883.5,162567.515625,128.210709,148.0,157.625,1589.498901,119.655884,3.25,3.247779,3.247779,1.609125,1.609125,14.25,20.75,1.0,0.140625,0.123047,0.158203,7.910157,27.25,29.75,5014.85031154174,0.0027424094025465,192.333328,126.601585,126.601585,153.375,118.800003,124.0,122.3125,134.125,120.8125,128.473328,137.3125,8.745116,-4.142492,-2.1940462727272725,14.25,0.0,4160.030952697118,0.0,162729.930939,14.25,200.0,27.25,LSZH,12,4,A330-2_4PW067,72.92799,16.653721400669642,14.572006225585938,87.5
1025962,31.375,-7.09077,1421.75,0.236096,8605.192383,123581.953125,6164.23291,7.124544,101.249977,0.307031,0.133789,0.300781,0.103516,1.205295,8605.192383,123581.953125,56463.179688,1420.077515,1365.0,1421.75,722.251648,1399.871216,-0.125,-0.125,0.0,0.786737,0.786737,14.911794,22.0012,1.0,0.0,0.0,0.0,8.041993,7.0,10.25,4616.31092127069,-0.0032065409446635,1428.333374,1419.290771,1419.290771,1414.25,128.800003,134.0,139.75,150.0,138.25,138.25,144.5,4.570312,-5.9797805,-4.572248741935484,14.91311383870968,0.0030594457242744,4347.924455957138,-0.0,56521.170476,14.911794,1400.0,7.0,EHAM,28,1,A320-2_3CM021,97.51044,14.339830867533895,12.22918701171875,85.28125
1121749,32.375,0.0,96.375,0.215016,17135.791016,325956.75,10868.076172,0.0,90.0,0.291778,0.13671,0.289044,0.101556,1.088472,17135.791016,325956.75,144460.140625,53.623203,148.0,96.375,1673.758667,39.515034,5.125,5.118413,5.118413,8.809193,8.809193,14.25,20.75,1.0,0.254884,0.175782,0.158204,4.614277,28.0,30.75,4918.49466099594,0.001868365180467,158.666672,44.814011,44.814011,91.125,125.800003,131.0,135.9375,142.9375,134.4375,134.4375,144.8125,7.91019,0.0,0.0,14.25,0.0,4499.227320477363,0.0,144588.509384,14.25,100.0,28.0,OMDB,26,1,A330-3_4PW067,89.625496,12.847368449365531,10.203620910644531,79.421875
1140458,45.625,-0.970864,1412.125,0.259656,25885.898438,512316.0,41621.648438,1.0,348.75,0.302715,0.153311,0.306621,0.095697,1.108436,25885.898438,512316.0,216418.046875,1406.51416,1500.0,1412.125,1459.632202,1389.92041,2.625,2.621854,2.621854,7.311786,7.311786,14.25,20.75,1.0,0.246095,0.175782,0.140626,8.964882,11.75,15.5,7687.33608295262,-0.0005354642062772,1544.833374,1399.202393,1399.202393,1409.125,151.800003,157.0,162.0,167.5,160.5,160.5,171.0,8.964882,-0.1815481,-0.0578282173913043,14.25,0.0,7400.072555127329,-0.0,216660.033493,14.25,1400.0,11.75,OMDB,16,5,A330-3_4PW067,98.57179,14.162047169064424,12.228042602539062,86.34375
1151324,52.75,-11.135777,1411.875,0.236344,31063.787109,470796.46875,58813.125,11.15625,338.203033,0.226563,0.057617,0.210938,0.021484,1.010851,31063.787109,470796.46875,231309.5,1400.572021,1622.0,1411.875,644.526367,1386.181396,0.5,0.499705,0.499705,0.337054,0.337054,22.25,23.75,1.0,0.205078,0.205078,0.205078,12.963864,3.75,6.75,8179.57948155445,-0.0005354642062772,1666.666626,1400.234985,1400.234985,1407.875,132.0,147.0,143.3125,151.625,139.5,151.350906,153.6875,8.876952,-5.9906251,-3.365884264150943,22.25,0.0,7863.193823735971,-0.0,231556.054184,22.25,1400.0,3.75,KBOS,16,5,A340-3_2CM015,88.24343,0.9109648541931954,0.811256908691405,89.054688
1125434,49.25,-5.685451,1425.0,0.231384,35484.179688,506949.625,63166.964844,5.6875,337.060455,0.251953,0.069336,0.251953,0.068359,1.061632,35484.179688,506949.625,234846.90625,1402.869019,1200.0,1425.0,1531.806519,1388.600098,2.0,2.001778,2.001778,4.289317,4.289317,22.25,23.75,1.0,0.131836,0.117188,0.146484,12.700192,15.5,18.75,7830.31727574682,-0.0005354642062772,1233.333374,1398.579712,1398.579712,1420.25,133.0,148.0,144.8125,150.875,140.5,150.875,155.0,10.546874,-1.5724746,-0.6858431224489796,22.25,0.0,7480.622438976647,-0.0,235088.205551,22.25,1400.0,15.5,KBOS,16,5,A340-3_2CM015,91.01448,0.22393357635320318,0.2042694091796875,91.21875
1148009,57.375,-14.02326,148.75,0.232624,33887.753906,539543.1875,85298.984375,14.03125,84.638649,0.257813,0.058594,0.257813,0.060547,1.013889,33887.753906,539543.1875,254638.1875,123.228279,0.0,148.75,228.772232,114.105118,1.375,1.373939,1.373939,2.716031,2.716031,22.25,23.75,1.0,0.461426,0.117188,0.805664,13.139645,17.0,20.5,9328.42288775458,0.0021834423559572,8.666667,120.512245,120.512245,145.75,138.0,155.0,149.5,154.75,146.5,154.75,155.125,9.755858,-7.2510102,-3.2940568421052627,22.25,0.0,8898.08909971576,0.0,254940.158752,22.25,100.0,17.0,LSZH,25R,7,A340-3_2CM015,93.2735,1.738455452811152,1.5938105351562513,91.679688
1113060,40.0,5.997034,686.5,0.249984,24022.083984,499389.625,56118.464844,6.0,141.679688,0.284747,0.10058,0.269514,0.105462,1.057658,24022.083984,499389.625,223965.828125,665.699219,656.0,686.5,1701.514038,648.539673,0.75,0.749575,0.749575,4e-06,4e-06,14.25,20.75,1.0,0.254884,0.175782,0.158204,9.580118,22.75,26.5,6919.35656750258,-0.0004797650003123,713.833313,665.699219,665.699219,686.5,145.800003,151.0,154.75,167.0,153.25,155.093826,170.25,8.349645,1.08682735,0.393487825,14.25,0.0,6377.302502292316,-0.0,224197.48558,14.25,700.0,22.75,LSZH,14L,6,A330-3_4PW067,97.16675,10.849766042780749,9.510498046875,87.65625
1122015,43.5,-0.648807,677.875,0.245768,25222.880859,487205.78125,51509.964844,1.0,90.0,0.2992,0.077143,0.300762,0.060543,1.03943,25222.880859,487205.78125,218613.4375,665.819458,538.0,677.875,627.198853,654.633728,2.875,2.87245,2.87245,4.054596,4.054596,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.558626,14.75,18.0,6958.20443126859,0.0004797650003123,578.0,661.764832,661.764832,674.875,145.800003,151.0,152.625,161.9375,151.125,152.848328,162.125,9.052773,-0.04398475,-0.005369488372093,14.25,0.0,6755.34804325497,0.0,218844.875656,14.25,700.0,14.75,LSZH,32R,6,A330-3_4PW067,95.79956,12.498566513761467,10.643310546875,85.15625
1106686,44.375,2.499845,60.75,0.242048,22531.318359,450211.25,44742.363281,2.5,301.640625,0.26014,0.128898,0.261702,0.103509,1.10019,22531.318359,450211.25,199344.828125,30.946709,-129.0,60.75,594.443665,14.58351,3.0,2.997113,2.997113,6.285151,6.285151,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.382844,21.5,25.25,10577.6500874792,0.0,-89.166664,24.661558,24.661558,53.125,146.800003,152.0,154.5625,163.0625,153.0625,153.0625,164.125,7.734408,0.465407,0.1547339772727272,14.25,0.0,6680.53939871032,0.0,199552.059128,14.25,100.0,21.5,LSZH,31L,5,A330-3_4PW067,86.953285,6.7935185934801385,5.531410217285156,81.421875
1042887,44.0,-2.997379,1409.375,0.228656,23361.742188,394074.75,33801.710938,3.0,337.5,0.29295,0.140616,0.289044,0.085932,1.10453,23361.742188,394074.75,177608.671875,1405.427368,1003.0,1409.375,934.728333,1391.253784,-0.125,0.0,0.0,5.4e-05,5.4e-05,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.372097,12.5,15.5,6994.01416570469,-0.0005354642062772,1051.666626,1405.427368,1405.427368,1409.375,140.800003,146.0,148.4375,155.1875,146.9375,146.9375,155.125,8.87699,-0.56101255,-0.1868834545454545,14.25,0.0,6706.750637879399,-0.0,177791.097916,14.25,1400.0,12.5,OMDB,16,5,A330-3_4PW067,88.34097,11.735617897727273,9.278472900390625,79.0625
